CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKFEDERALBNK26-DEC-2024,197.0300000,197.1200000,197.6500000,195.0700000,197.0400000,197.0400000,0.0000000,3990.0000000,29710000.0000000,5942.0000000,5827617900.0000000
FUTSTKBHARATFORG26-DEC-2024,1297.3500000,1301.7000000,1329.4500000,1294.6500000,1323.2500000,1323.2500000,1.9900000,4428.0000000,3843000.0000000,7686.0000000,5060155725.0000000
FUTSTKIDEA26-DEC-2024,7.4800000,7.4000000,7.6000000,7.3400000,7.4600000,7.4600000,-0.2600000,22370.0000000,1114960000.0000000,27874.0000000,8358399600.0000000
FUTSTKMGL26-DEC-2024,1225.9000000,1231.8500000,1267.2000000,1230.1500000,1248.2000000,1248.2000000,1.8100000,3916.0000000,2529200.0000000,6323.0000000,3172597460.0000000
FUTSTKTITAN26-DEC-2024,3390.0000000,3379.4500000,3418.3000000,3343.3000000,3353.9500000,3353.9500000,-1.0600000,7640.0000000,2191875.0000000,12525.0000000,7409311507.5000000
FUTSTKMETROPOLIS26-DEC-2024,2023.7000000,2017.4500000,2036.6000000,2006.9500000,2015.5500000,2015.5500000,-0.4000000,1194.0000000,648000.0000000,1620.0000000,1311628560.0000000
FUTSTKLTTS26-DEC-2024,4740.4500000,4679.7000000,4781.1500000,4679.7000000,4728.7500000,4728.7500000,-0.2400000,3011.0000000,307900.0000000,3079.0000000,1456453635.0000000
FUTSTKINDUSTOWER26-DEC-2024,335.4500000,334.5000000,338.0000000,327.0000000,333.3000000,333.3000000,-0.6400000,17804.0000000,32279600.0000000,18988.0000000,10728872125.0000000
FUTSTKTECHM26-DEC-2024,1708.5000000,1715.6000000,1721.3500000,1693.0000000,1700.4500000,1700.4500000,-0.4700000,2966.0000000,3141600.0000000,5236.0000000,5366726160.0000000
FUTSTKPETRONET26-DEC-2024,340.4500000,339.5000000,344.9000000,338.5000000,340.6500000,340.6500000,0.0500000,3140.0000000,12219000.0000000,8146.0000000,4167738675.0000000
FUTSTKPOLYCAB26-DEC-2024,7127.2000000,7077.8000000,7155.7500000,7018.3500000,7086.4000000,7086.4000000,-0.5700000,2561.0000000,460625.0000000,3685.0000000,3264665568.7500000
FUTSTKONGC26-DEC-2024,240.6500000,241.2000000,243.0000000,238.3000000,239.2500000,239.2500000,-0.5800000,11554.0000000,42788900.0000000,22228.0000000,10279046277.5000000
FUTSTKPVRINOX26-DEC-2024,1364.9500000,1371.5500000,1385.4000000,1357.8500000,1373.8500000,1373.8500000,0.6500000,3696.0000000,1709400.0000000,4200.0000000,2350087841.2900900
FUTIDXMIDCPNIFTY30-DEC-2024,12781.9000000,12760.0500000,12860.0000000,12701.9000000,12779.5500000,12779.5500000,-0.0100000,19141.0000000,607700.0000000,12154.0000000,7767591545.0000000
FUTSTKM&M26-DEC-2024,2904.4500000,2918.8000000,2951.0000000,2898.2500000,2925.7500000,2925.7500000,0.7300000,18500.0000000,5282025.0000000,30183.0000000,15493840162.5000000
FUTSTKGUJGASLTD26-DEC-2024,499.9500000,499.2000000,513.0500000,497.8500000,507.1000000,507.1000000,1.4300000,1237.0000000,2563750.0000000,2051.0000000,1301985750.0000000
FUTSTKJUBLFOOD26-DEC-2024,693.0000000,696.5500000,707.7500000,687.9500000,705.8500000,705.8500000,1.8500000,4053.0000000,8361250.0000000,6689.0000000,5854144875.0000000
FUTSTKRBLBANK26-DEC-2024,156.4000000,157.3700000,164.4800000,155.6400000,164.2000000,164.2000000,4.9800000,5858.0000000,5330000.0000000,2132.0000000,859333450.0000000
FUTSTKDABUR26-DEC-2024,509.0500000,511.3500000,515.6500000,507.7000000,509.4500000,509.4500000,0.0700000,3908.0000000,10208750.0000000,8167.0000000,5223359812.5000000
FUTSTKAPOLLOHOSP26-DEC-2024,7265.3000000,7230.3000000,7283.8000000,7202.8000000,7226.9500000,7226.9500000,-0.5200000,1620.0000000,510125.0000000,4081.0000000,3697125337.5000000
